YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
2015,6,4,4,DL,1180,N655DL,SLC,MCO,1710,1707,-3,25,1732,260,265,232,1931,2324,8,2330,2332,2,0,0,,,,,,
2015,6,4,4,NK,1104,N613NK,SAN,DEN,2030,2025,-5,14,2039,138,123,104,853,2323,5,2348,2328,-20,0,0,,,,,,
2015,6,4,4,UA,1641,N57857,OGG,SFO,2134,2215,41,8,2223,283,276,264,2338,0547,4,0517,0551,34,0,0,,0,0,34,0,0
2015,6,4,4,US,2008,N287AY,MCO,PHL,1940,1957,17,15,2012,144,155,133,861,2225,7,2204,2232,28,0,0,,11,0,0,17,0
2015,6,4,4,WN,2436,N8628A,MDW,BWI,1320,1336,16,18,1354,115,106,82,611,1616,6,1615,1622,7,0,0,,,,,,
2015,6,4,4,WN,525,N604SW,FNT,BWI,0530,0524,-6,9,0533,95,94,68,452,0641,17,0705,0658,-7,0,0,,,,,,
2015,6,5,5,WN,2408,N449WN,BUR,LAS,0705,0701,-4,9,0710,65,54,41,223,0751,4,0810,0755,-15,0,0,,,,,,
2015,6,6,6,EV,4387,N14203,LBB,IAH,1047,1042,-5,9,1051,98,86,68,458,1159,9,1225,1208,-17,0,0,,,,,,
2015,6,6,6,WN,2217,N7743B,BWI,AUS,1310,1301,-9,12,1313,210,189,172,1342,1505,5,1540,1510,-30,0,0,,,,,,
2015,6,8,1,AA,1258,N571AA,LAX,STL,0610,0604,-6,25,0629,218,216,186,1592,1135,5,1148,1140,-8,0,0,,,,,,
2015,6,8,1,AA,2209,N454AA,OMA,DFW,0601,0554,-7,12,0606,114,101,84,583,0730,5,0755,0735,-20,0,0,,,,,,
2015,6,9,2,EV,5062,N922EV,DTW,ABE,1008,1008,0,11,1019,87,79,64,425,1123,4,1135,1127,-8,0,0,,,,,,
2015,6,9,2,F9,736,N932FR,CVG,ATL,0600,0556,-4,12,0608,90,125,63,373,0711,50,0730,0801,31,0,0,,31,0,0,0,0
2015,6,9,2,OO,4795,N614SK,SMF,SEA,0951,0947,-4,12,0959,104,108,85,605,1124,11,1135,1135,0,0,0,,,,,,
2015,7,1,3,AA,1414,N486AA,AUS,DFW,1300,1258,-2,10,1308,66,72,45,190,1353,17,1406,1410,4,0,0,,,,,,
2015,7,1,3,AA,681,N548UW,EWR,CLT,1829,1824,-5,23,1847,124,134,78,529,2005,33,2033,2038,5,0,0,,,,,,
2015,7,1,3,DL,1600,N616DL,MSP,ANC,2214,2223,9,16,2239,342,334,314,2519,0053,4,0056,0057,1,0,0,,,,,,
2015,7,1,3,EV,2692,N901EV,BTR,DFW,1930,2317,227,9,2326,86,81,65,383,0031,7,2056,0038,222,0,0,,0,0,0,222,0
2015,7,10,5,EV,4306,N12201,JAN,ORD,0630,0640,10,10,0650,142,121,101,677,0831,10,0852,0841,-11,0,0,,,,,,
2015,7,10,5,WN,1302,N280WN,STL,SAT,2150,2200,10,10,2210,120,113,99,786,2349,4,2350,2353,3,0,0,,,,,,
2015,7,11,6,AA,522,N967UW,CLT,PHL,1300,1312,12,24,1336,99,103,77,449,1453,2,1439,1455,16,0,0,,16,0,0,0,0
2015,7,11,6,HA,311,N486HA,ITO,HNL,1950,1941,-9,7,1948,50,48,34,216,2022,7,2040,2029,-11,0,0,,,,,,
2015,7,11,6,OO,4495,N441SW,DAY,MSP,1334,1324,-10,7,1331,113,106,91,574,1402,8,1427,1410,-17,0,0,,,,,,
2015,7,11,6,UA,1506,N13750,EWR,DEN,0650,0646,-4,10,0656,253,242,221,1605,0837,11,0903,0848,-15,0,0,,,,,,
2015,7,12,7,AA,2429,N501AA,DFW,SAT,1855,1907,12,15,1922,74,61,42,247,2004,4,2009,2008,-1,0,0,,,,,,
2015,7,12,7,HA,242,N480HA,HNL,ITO,1941,1941,0,10,1951,50,49,34,216,2025,5,2031,2030,-1,0,0,,,,,,
2015,7,12,7,HA,44,N588HA,HNL,SJC,1345,1340,-5,20,1400,305,310,286,2417,2146,4,2150,2150,0,0,0,,,,,,
2015,7,12,7,UA,1110,N68880,BOS,ORD,1806,1807,1,28,1835,173,171,127,867,1942,16,1959,1958,-1,0,0,,,,,,
2015,7,12,7,UA,1977,N68453,SEA,ORD,2348,2349,1,15,0004,226,217,197,1721,0521,5,0534,0526,-8,0,0,,,,,,
2015,7,12,7,WN,4138,N474WN,BHM,HOU,1850,1848,-2,16,1904,105,85,65,570,2009,4,2035,2013,-22,0,0,,,,,,
2015,7,13,1,WN,1114,N754SW,HOU,SAT,2210,0128,198,7,0135,50,43,32,192,0207,4,2300,0211,191,0,0,,0,0,0,191,0
2015,7,13,1,WN,3686,N8668A,MCO,DAL,1210,1216,6,8,1224,155,142,130,973,1334,4,1345,1338,-7,0,0,,,,,,
2015,7,14,2,AA,2084,N755US,PHX,STL,2355,2351,-4,13,0004,172,176,158,1262,0442,5,0447,0447,0,0,0,,,,,,
2015,7,14,2,NK,561,N606NK,LAS,LAX,1328,1324,-4,14,1338,72,73,45,236,1423,14,1440,1437,-3,0,0,,,,,,
2015,7,14,2,VX,365,N627VA,BOS,LAX,1115,1208,53,10,1218,375,351,333,2611,1451,8,1430,1459,29,0,0,,29,0,0,0,0
2015,7,14,2,WN,2155,N949WN,DCA,BNA,1925,,,,,95,,,562,,,2000,,,0,1,B,,,,,
2015,7,15,3,DL,1161,N971DL,ATL,DAY,1205,1253,48,11,1304,87,74,59,432,1403,4,1332,1407,35,0,0,,0,0,35,0,0
2015,7,15,3,DL,1179,N623DL,STL,ATL,0600,0604,4,15,0619,95,88,63,484,0822,10,0835,0832,-3,0,0,,,,,,
2015,7,15,3,DL,1236,N690DL,PNS,ATL,1845,1902,17,14,1916,85,76,48,271,2104,14,2110,2118,8,0,0,,,,,,
2015,7,15,3,DL,1944,N592NW,MSP,MKE,1307,1315,8,19,1334,63,71,45,297,1419,7,1410,1426,16,0,0,,8,0,0,8,0
2015,7,15,3,MQ,3062,N609MQ,SAV,DFW,0610,0604,-6,18,0622,170,171,141,925,0743,12,0800,0755,-5,0,0,,,,,,
2015,7,17,5,AA,1918,N950UW,BOS,PHL,1930,1922,-8,27,1949,90,86,54,280,2043,5,2100,2048,-12,0,0,,,,,,
2015,7,17,5,EV,2710,N677AE,MLU,DFW,1355,1351,-4,7,1358,82,70,51,293,1449,12,1517,1501,-16,0,0,,,,,,
2015,7,17,5,EV,5580,N695CA,ATL,AGS,1130,1159,29,11,1210,52,40,26,143,1236,3,1222,1239,17,0,0,,0,0,8,9,0
2015,7,17,5,OO,4769,N455SW,SLC,TUS,0847,0838,-9,18,0856,118,110,87,601,0923,5,0945,0928,-17,0,0,,,,,,
2015,7,17,5,WN,3756,N398SW,SAN,SFO,1025,1042,17,9,1051,95,80,67,447,1158,4,1200,1202,2,0,0,,,,,,
2015,7,18,6,AA,1355,N3FWAA,PDX,DFW,1335,1414,39,9,1423,228,211,196,1616,1939,6,1923,1945,22,0,0,,0,0,1,21,0
2015,7,18,6,AA,450,N602AW,EWR,CLT,0615,0613,-2,12,0625,109,91,73,529,0738,6,0804,0744,-20,0,0,,,,,,
2015,7,18,6,DL,1420,N591NW,DTW,SFO,2006,2014,8,37,2051,311,327,284,2079,2235,6,2217,2241,24,0,0,,16,0,8,0,0
2015,7,18,6,WN,2458,N398SW,AUS,LAX,1725,2019,174,13,2032,185,181,158,1242,2110,10,1830,2120,170,0,0,,0,0,170,0,0
2015,7,19,7,DL,1771,N361NB,MEM,ATL,1032,1025,-7,13,1038,92,71,53,332,1231,5,1304,1236,-28,0,0,,,,,,
2015,7,19,7,MQ,3080,N528MQ,PIT,ORD,1825,1818,-7,35,1853,97,127,77,413,1910,15,1902,1925,23,0,0,,23,0,0,0,0
2015,7,19,7,OO,4988,N130SY,LAX,SFO,1257,1725,268,28,1753,95,82,50,337,1843,4,1432,1847,255,0,0,,0,0,0,255,0
2015,7,20,1,AA,1570,N3KDAA,SJU,MIA,2020,2011,-9,11,2022,162,152,136,1045,2238,5,2302,2243,-19,0,0,,,,,,
2015,7,20,1,WN,1204,N235WN,BNA,EWR,2025,2233,128,13,2246,130,113,94,748,0120,6,2335,0126,111,0,0,,0,0,111,0,0
2015,7,20,1,WN,1529,N965WN,BHM,DAL,0530,0527,-3,8,0535,100,95,82,587,0657,5,0710,0702,-8,0,0,,,,,,
2015,7,21,2,AA,1406,N867AA,MIA,JFK,2130,0005,155,14,0019,185,164,141,1089,0240,9,0035,0249,134,0,0,,0,0,0,91,43
2015,7,21,2,NK,412,N629NK,MYR,LBE,1234,1225,-9,10,1235,88,82,68,456,1343,4,1402,1347,-15,0,0,,,,,,
2015,7,23,4,WN,1989,N8632A,MDW,LAX,2000,2010,10,12,2022,265,265,226,1750,2208,27,2225,2235,10,0,0,,,,,,
2015,7,24,5,DL,2569,N345NW,AUS,SLC,0700,0657,-3,16,0713,170,164,140,1086,0833,8,0850,0841,-9,0,0,,,,,,
2015,7,25,6,AA,1254,N852AA,SJU,MIA,1440,1434,-6,10,1444,166,160,136,1045,1700,14,1726,1714,-12,0,0,,,,,,
2015,7,25,6,WN,4283,N246LV,DAL,HOU,2000,2043,43,11,2054,60,58,41,239,2135,6,2100,2141,41,0,0,,0,0,41,0,0
2015,7,26,7,AA,1901,N923US,PHX,DEN,1215,1211,-4,23,1234,109,112,81,602,1455,8,1504,1503,-1,0,0,,,,,,
2015,7,26,7,MQ,3214,N609MQ,ALO,ORD,1450,1444,-6,5,1449,71,57,42,234,1531,10,1601,1541,-20,0,0,,,,,,
2015,7,27,1,AA,1487,N3FSAA,DFW,ATL,1645,1642,-3,19,1701,134,149,105,731,1946,25,1959,2011,12,0,0,,,,,,
2015,7,28,2,AA,2305,N4WKAA,ORD,DFW,0645,0647,2,14,0701,147,133,103,802,0844,16,0912,0900,-12,0,0,,,,,,
2015,7,28,2,DL,344,N949AT,DTW,TVC,1015,1012,-3,11,1023,65,51,35,207,1058,5,1120,1103,-17,0,0,,,,,,
2015,7,28,2,NK,330,N503NK,DFW,CLE,2028,2036,8,17,2053,157,158,136,1021,0009,5,0005,0014,9,0,0,,,,,,
2015,7,28,2,OO,2932,N423SW,ORD,MKE,1710,1706,-4,20,1726,64,46,18,67,1744,8,1814,1752,-22,0,0,,,,,,
2015,7,29,3,AA,1150,N3EEAA,DFW,LGA,0730,0724,-6,15,0739,215,205,182,1389,1141,8,1205,1149,-16,0,0,,,,,,
2015,7,3,5,MQ,3266,N523MQ,ORD,JAX,1549,1555,6,18,1613,142,127,107,864,1900,2,1911,1902,-9,0,0,,,,,,
2015,7,30,4,EV,5293,N849AS,DTW,SCE,2149,2144,-5,18,2202,76,68,46,301,2248,4,2305,2252,-13,0,0,,,,,,
2015,7,30,4,MQ,3121,N628MQ,DFW,DRO,0900,0858,-2,20,0918,127,124,98,674,0956,6,1007,1002,-5,0,0,,,,,,
2015,7,30,4,WN,1495,N527SW,MAF,DAL,1645,1639,-6,7,1646,70,64,53,319,1739,4,1755,1743,-12,0,0,,,,,,
2015,7,31,5,EV,3260,N14905,CLT,IAH,1530,1600,30,27,1627,159,198,128,912,1735,43,1709,1818,69,0,0,,39,0,26,4,0
2015,7,31,5,OO,6392,N934SW,RDM,DEN,1550,1547,-3,11,1558,145,139,118,898,1856,10,1915,1906,-9,0,0,,,,,,
2015,7,4,6,OO,5161,N124SY,SFO,SLC,1903,1856,-7,16,1912,107,101,82,599,2134,3,2150,2137,-13,0,0,,,,,,
2015,7,5,7,UA,253,N476UA,SEA,IAH,0019,0014,-5,13,0027,256,239,220,1874,0607,6,0635,0613,-22,0,0,,,,,,
2015,7,5,7,WN,643,N358SW,IND,BWI,2040,2026,-14,12,2038,100,109,76,516,2154,21,2220,2215,-5,0,0,,,,,,
2015,7,6,1,AA,1411,N3EGAA,ORD,MIA,0600,0558,-2,11,0609,187,176,156,1197,0945,9,1007,0954,-13,0,0,,,,,,
2015,7,6,1,B6,1272,N520JB,FLL,LGA,1235,1228,-7,13,1241,175,160,142,1076,1503,5,1530,1508,-22,0,0,,,,,,
2015,7,6,1,EV,5660,N10575,SHV,IAH,0705,0656,-9,12,0708,62,58,40,192,0748,6,0807,0754,-13,0,0,,,,,,
2015,7,6,1,WN,780,N776WN,MDW,RNO,1155,1156,1,9,1205,250,242,229,1680,1354,4,1405,1358,-7,0,0,,,,,,
2015,7,7,2,AA,2307,N858AA,DFW,MIA,1025,1022,-3,14,1036,180,179,158,1121,1414,7,1425,1421,-4,0,0,,,,,,
2015,7,7,2,DL,2388,N332NB,SNA,MSP,0845,0839,-6,11,0850,213,200,180,1522,1350,9,1418,1359,-19,0,0,,,,,,
2015,7,8,3,AS,423,N622AS,PDX,SEA,0700,0654,-6,26,0720,48,61,26,129,0746,9,0748,0755,7,0,0,,,,,,
2015,7,8,3,AS,80,N760AS,ANC,SEA,1000,1013,13,10,1023,214,205,189,1448,1432,6,1434,1438,4,0,0,,,,,,
2015,7,8,3,DL,877,N374DA,SEA,SLC,1020,1023,3,20,1043,115,116,93,689,1316,3,1315,1319,4,0,0,,,,,,
2015,7,8,3,MQ,3310,N658MQ,SJT,DFW,1625,1715,50,8,1723,69,64,44,229,1807,12,1734,1819,45,0,0,,0,0,5,40,0
2015,7,9,4,DL,1360,N928AT,ATL,BHM,1230,1230,0,23,1253,54,51,24,134,1217,4,1224,1221,-3,0,0,,,,,,
2015,7,9,4,DL,931,N924DL,FLL,LGA,1300,1259,-1,11,1310,179,163,145,1076,1535,7,1559,1542,-17,0,0,,,,,,
2015,7,9,4,WN,1499,N935WN,MDW,ATL,0730,0730,0,10,0740,110,109,84,591,1004,15,1020,1019,-1,0,0,,,,,,
2015,8,1,6,WN,4284,N7729A,BNA,DCA,0735,0729,-6,11,0740,105,85,71,562,0951,3,1020,0954,-26,0,0,,,,,,
2015,8,10,1,DL,1282,N937DL,FLL,DTW,1559,1556,-3,38,1634,186,217,169,1127,1923,10,1905,1933,28,0,0,,28,0,0,0,0
2015,8,10,1,WN,409,N657SW,LAX,SFO,0835,0852,17,27,0919,80,86,53,337,1012,6,0955,1018,23,0,0,,13,0,0,10,0
2015,8,11,2,AA,1360,N3DJAA,LAX,BOS,1445,1451,6,22,1513,336,324,297,2611,2310,5,2321,2315,-6,0,0,,,,,,
2015,8,11,2,DL,2452,N965DL,RIC,ATL,1208,1213,5,15,1228,108,94,74,481,1342,5,1356,1347,-9,0,0,,,,,,
2015,8,11,2,OO,6530,N122SY,SFO,MCI,1710,1707,-3,20,1727,225,225,196,1499,2243,9,2255,2252,-3,0,0,,,,,,
2015,8,12,3,OO,2898,N869AS,LAX,SMF,1135,1128,-7,11,1139,88,81,61,373,1240,9,1303,1249,-14,0,0,,,,,,
2015,8,13,4,B6,802,N563JB,SLC,MCO,2350,0011,21,12,0023,262,264,246,1931,0629,6,0612,0635,23,0,0,,2,0,5,16,0
2015,8,13,4,EV,5094,N979EV,BQK,ATL,0615,0612,-3,8,0620,67,62,46,238,0706,8,0722,0714,-8,0,0,,,,,,
2015,8,13,4,MQ,3091,N942MQ,DFW,BPT,2145,2140,-5,13,2153,69,65,47,270,2240,5,2254,2245,-9,0,0,,,,,,
2015,8,13,4,NK,141,N529NK,BWI,LAX,0935,0939,4,10,0949,335,292,277,2329,1126,5,1210,1131,-39,0,0,,,,,,
2015,8,14,5,AA,1280,N576AA,DTW,DFW,1220,1211,-9,12,1223,171,146,128,986,1331,6,1411,1337,-34,0,0,,,,,,
2015,8,14,5,B6,290,N258JB,DCA,BOS,0812,0810,-2,15,0825,90,82,64,399,0929,3,0942,0932,-10,0,0,,,,,,
2015,8,14,5,UA,672,N444UA,ORD,LGA,0800,0756,-4,19,0815,136,131,108,733,1103,4,1116,1107,-9,0,0,,,,,,
2015,8,15,6,B6,660,N283JB,PHL,BOS,1720,2021,181,15,2036,91,78,59,280,2135,4,1851,2139,168,0,0,,140,0,0,28,0
2015,8,15,6,DL,2256,N936DL,MCI,ATL,1654,1649,-5,10,1659,126,114,93,692,1932,11,2000,1943,-17,0,0,,,,,,
2015,8,15,6,WN,2535,N7722B,SFO,PHX,0630,0629,-1,18,0647,110,113,89,651,0816,6,0820,0822,2,0,0,,,,,,
2015,8,15,6,WN,3787,N383SW,MCI,ATL,1510,1523,13,10,1533,120,113,91,692,1804,12,1810,1816,6,0,0,,,,,,
2015,8,15,6,WN,4248,N362SW,SAN,SMF,0700,0653,-7,11,0704,95,84,69,480,0813,4,0835,0817,-18,0,0,,,,,,
2015,8,16,7,MQ,3222,N601MQ,DAY,ORD,1454,1442,-12,28,1510,76,95,52,240,1502,15,1510,1517,7,0,0,,,,,,
2015,8,16,7,MQ,3666,N942MQ,SGF,DFW,0759,0749,-10,12,0801,91,76,60,364,0901,4,0930,0905,-25,0,0,,,,,,
2015,8,17,1,AA,1580,N3EMAA,PHL,DFW,0520,0514,-6,11,0525,209,189,166,1303,0711,12,0749,0723,-26,0,0,,,,,,
2015,8,17,1,AA,263,N426AA,SJC,DFW,1330,1329,-1,12,1341,215,190,172,1438,1833,6,1905,1839,-26,0,0,,,,,,
2015,8,17,1,DL,2673,N717JL,LGA,BOS,0859,0900,1,29,0929,84,74,41,184,1010,4,1023,1014,-9,0,0,,,,,,
2015,8,17,1,WN,377,N8306H,BNA,MDW,1850,1849,-1,13,1902,95,85,65,395,2007,7,2025,2014,-11,0,0,,,,,,
2015,8,18,2,UA,378,N452UA,ORD,DEN,2230,2254,24,12,2306,154,142,124,888,0010,6,0004,0016,12,0,0,,,,,,
2015,8,19,3,AA,464,N920US,SAN,PHX,1925,1920,-5,17,1937,76,71,49,304,2026,5,2041,2031,-10,0,0,,,,,,
2015,8,19,3,WN,1067,N418WN,OAK,SNA,1725,1733,8,6,1739,80,76,66,371,1845,4,1845,1849,4,0,0,,,,,,
2015,8,19,3,WN,843,N8631A,BWI,DAL,1200,1208,8,12,1220,195,198,180,1209,1420,6,1415,1426,11,0,0,,,,,,
2015,8,2,7,AS,734,N457AS,SEA,BOS,1545,1540,-5,19,1559,308,321,296,2496,2355,6,2353,0001,8,0,0,,,,,,
2015,8,2,7,DL,521,N364NW,CLT,SLC,0745,0745,0,15,0800,268,264,237,1727,0957,12,1013,1009,-4,0,0,,,,,,
2015,8,2,7,OO,3009,N897SK,PHX,TUS,1515,1511,-4,19,1530,49,48,26,110,1556,3,1604,1559,-5,0,0,,,,,,
2015,8,2,7,VX,416,N632VA,LAX,JFK,1530,1528,-2,11,1539,325,312,294,2475,2333,7,2355,2340,-15,0,0,,,,,,
2015,8,20,4,WN,42,N645SW,MCO,HOU,1425,1424,-1,10,1434,150,135,119,849,1533,6,1555,1539,-16,0,0,,,,,,
2015,8,21,5,B6,1198,N618JB,MCO,LGA,1617,1634,17,11,1645,162,144,127,950,1852,6,1859,1858,-1,0,0,,,,,,
2015,8,21,5,MQ,3335,N826MQ,ORD,AZO,1215,1212,-3,8,1220,61,33,23,122,1343,2,1416,1345,-31,0,0,,,,,,
2015,8,21,5,WN,2027,N465WN,ATL,CMH,1005,1000,-5,28,1028,95,95,62,447,1130,5,1140,1135,-5,0,0,,,,,,
2015,8,22,6,AS,440,N569AS,SEA,LAX,1005,1001,-4,23,1024,168,168,134,954,1238,11,1253,1249,-4,0,0,,,,,,
2015,8,22,6,WN,3603,N454WN,DEN,DAL,0705,0659,-6,10,0709,115,99,85,651,0934,4,1000,0938,-22,0,0,,,,,,
2015,8,23,7,EV,2686,N633AE,TYR,DFW,1825,1812,-13,6,1818,51,53,32,102,1850,15,1916,1905,-11,0,0,,,,,,
2015,8,23,7,MQ,3613,N689MQ,ORD,TVC,2017,2015,-2,20,2035,71,61,39,224,2214,2,2228,2216,-12,0,0,,,,,,
2015,8,24,1,AA,2033,N949UW,PHL,BOS,1015,1040,25,11,1051,88,69,52,280,1143,6,1143,1149,6,0,0,,,,,,
2015,8,24,1,AA,2146,N965UW,LGA,BOS,1400,1353,-7,13,1406,70,54,32,184,1438,9,1510,1447,-23,0,0,,,,,,
2015,8,24,1,EV,4941,N867AS,ILM,ATL,1718,1710,-8,17,1727,87,88,64,377,1831,7,1845,1838,-7,0,0,,,,,,
2015,8,24,1,HA,305,,OGG,HNL,1037,,,,,36,,,100,,,1113,,,0,1,A,,,,,
2015,8,24,1,OO,6294,N943SW,MFR,SFO,1759,1759,0,18,1817,78,87,64,329,1921,5,1917,1926,9,0,0,,,,,,
2015,8,24,1,UA,1248,N26210,DEN,TUL,2016,2010,-6,12,2022,97,85,66,541,2228,7,2253,2235,-18,0,0,,,,,,
2015,8,24,1,UA,529,N855UA,SNA,SFO,1655,1808,73,13,1821,85,80,62,372,1923,5,1820,1928,68,0,0,,5,0,0,63,0
2015,8,25,2,AA,1473,N436AA,ATL,DFW,1446,1439,-7,12,1451,139,123,102,731,1533,9,1605,1542,-23,0,0,,,,,,
2015,8,25,2,DL,2128,N525US,MCO,DTW,1405,1408,3,13,1421,159,150,131,957,1632,6,1644,1638,-6,0,0,,,,,,
2015,8,26,3,B6,629,N565JB,MCO,BQN,0916,0916,0,18,0934,165,175,151,1129,1205,6,1201,1211,10,0,0,,,,,,
2015,8,26,3,DL,2158,N334NB,DTW,BDL,1551,1544,-7,9,1553,105,85,72,549,1705,4,1736,1709,-27,0,0,,,,,,
2015,8,26,3,EV,4359,N11526,IAH,JAN,1910,1904,-6,15,1919,79,84,62,351,2021,7,2029,2028,-1,0,0,,,,,,
2015,8,26,3,MQ,3443,N931MQ,DFW,GRK,1340,1335,-5,10,1345,53,45,30,134,1415,5,1433,1420,-13,0,0,,,,,,
2015,8,27,4,AA,1972,N558UW,TPA,CLT,1140,1135,-5,10,1145,103,87,71,507,1256,6,1323,1302,-21,0,0,,,,,,
2015,8,27,4,MQ,3349,N5PBMQ,ATL,LGA,1605,1558,-7,18,1616,146,123,98,762,1754,7,1831,1801,-30,0,0,,,,,,
2015,8,27,4,WN,2993,N295WN,SEA,DAL,1300,1356,56,20,1416,230,226,202,1670,1938,4,1850,1942,52,0,0,,0,0,44,8,0
2015,8,27,4,WN,390,N282WN,EWR,DEN,1205,1231,26,14,1245,255,236,215,1605,1420,7,1420,1427,7,0,0,,,,,,
2015,8,28,5,MQ,3345,N620MQ,ORD,LSE,0825,0820,-5,15,0835,68,55,38,215,0913,2,0933,0915,-18,0,0,,,,,,
2015,8,28,5,MQ,3520,N942MQ,ORD,SDF,0830,0845,15,18,0903,80,67,45,287,1048,4,1050,1052,2,0,0,,,,,,
2015,8,28,5,VX,1653,N855VA,LAS,SFO,0035,0033,-2,10,0043,90,75,62,414,0145,3,0205,0148,-17,0,0,,,,,,
2015,8,28,5,WN,2784,N436WN,MDW,BOS,0530,0526,-4,10,0536,130,125,109,861,0825,6,0840,0831,-9,0,0,,,,,,
2015,8,29,6,AA,1762,N840AW,TPA,DCA,0710,0714,4,17,0731,136,132,109,814,0920,6,0926,0926,0,0,0,,,,,,
2015,8,29,6,WN,4475,N284WN,SJC,BUR,1900,1856,-4,8,1904,60,55,45,296,1949,2,2000,1951,-9,0,0,,,,,,
2015,8,3,1,AA,152,N3HDAA,DFW,DCA,0850,0906,16,20,0926,185,176,147,1192,1253,9,1255,1302,7,0,0,,,,,,
2015,8,3,1,MQ,3562,N651MQ,TOL,ORD,1050,1052,2,8,1100,75,56,42,213,1042,6,1105,1048,-17,0,0,,,,,,
2015,8,3,1,NK,676,N629NK,FLL,MCO,2018,2018,0,12,2030,61,54,33,177,2103,9,2119,2112,-7,0,0,,,,,,
2015,8,3,1,OO,4650,N447SW,SBN,DTW,0555,0548,-7,26,0614,60,71,37,157,0651,8,0655,0659,4,0,0,,,,,,
2015,8,3,1,OO,6415,N709BR,DEN,GTF,1148,1139,-9,21,1200,114,110,85,624,1325,4,1342,1329,-13,0,0,,,,,,
2015,8,30,7,AS,870,N568AS,ANC,HNL,1445,1438,-7,11,1449,365,338,324,2777,1813,3,1850,1816,-34,0,0,,,,,,
2015,8,30,7,OO,2892,N955SW,LAX,EUG,1955,2013,18,18,2031,128,129,106,748,2217,5,2203,2222,19,0,0,,1,0,0,18,0
2015,8,31,1,AA,703,N576UW,CLT,BWI,1740,1743,3,15,1758,83,77,56,361,1854,6,1903,1900,-3,0,0,,,,,,
2015,8,31,1,MQ,3655,N900MQ,MIA,CMH,0921,0916,-5,15,0931,164,145,125,990,1136,5,1205,1141,-24,0,0,,,,,,
2015,8,31,1,OO,7392,N429SW,SGU,SLC,0637,0635,-2,4,0639,68,52,42,272,0721,6,0745,0727,-18,0,0,,,,,,
2015,8,5,3,OO,6420,N976SW,PSP,DEN,0600,0555,-5,15,0610,133,135,112,776,0902,8,0913,0910,-3,0,0,,,,,,
2015,8,5,3,OO,7373,N429SW,SLC,CPR,1511,1507,-4,15,1522,80,68,50,320,1612,3,1631,1615,-16,0,0,,,,,,
2015,8,7,5,AA,1367,N3HDAA,MIA,LGA,1915,1911,-4,19,1930,178,187,150,1096,2200,18,2213,2218,5,0,0,,,,,,
2015,8,7,5,AA,1721,N570UW,DFW,CLT,1210,1202,-8,20,1222,164,158,130,936,1532,8,1554,1540,-14,0,0,,,,,,
2015,8,7,5,DL,2389,N676DL,SLC,PDX,1650,1703,13,16,1719,106,103,84,630,1743,3,1736,1746,10,0,0,,,,,,
2015,8,7,5,OO,6492,N703SK,MEM,DEN,1640,1703,23,17,1720,150,147,126,872,1826,4,1810,1830,20,0,0,,0,0,0,20,0
2015,8,7,5,WN,622,N414WN,DEN,SNA,1140,1139,-1,15,1154,140,140,122,846,1256,3,1300,1259,-1,0,0,,,,,,
2015,8,8,6,DL,1656,N911DE,PBI,ATL,1340,1340,0,13,1353,114,105,82,545,1515,10,1534,1525,-9,0,0,,,,,,
2015,8,8,6,UA,339,N411UA,DEN,EWR,1544,1536,-8,12,1548,226,216,182,1605,2050,22,2130,2112,-18,0,0,,,,,,
2015,8,9,7,UA,1549,N17753,LAS,IAH,0611,0605,-6,10,0615,179,171,155,1222,1050,6,1110,1056,-14,0,0,,,,,,
2015,8,9,7,UA,1802,N76529,LAX,DEN,0655,0659,4,18,0717,152,130,105,862,1002,7,1027,1009,-18,0,0,,,,,,
2015,8,9,7,WN,2298,N8313F,LAS,MDW,1200,1202,2,10,1212,215,199,169,1521,1701,20,1735,1721,-14,0,0,,,,,,
2015,8,9,7,WN,253,N420WN,HOU,DCA,1935,1929,-6,7,1936,180,181,169,1218,2325,5,2335,2330,-5,0,0,,,,,,
2015,8,9,7,WN,740,N789SW,BWI,ATL,1900,1904,4,17,1921,120,111,81,577,2042,13,2100,2055,-5,0,0,,,,,,
2015,9,1,2,UA,1771,N32404,DEN,EWR,1004,1025,21,19,1044,229,229,195,1605,1559,15,1553,1614,21,0,0,,0,0,14,7,0
2015,9,1,2,WN,32,N601WN,DAL,SAT,1540,1541,1,7,1548,60,49,40,248,1628,2,1640,1630,-10,0,0,,,,,,
2015,9,10,4,B6,1192,N353JB,ACK,JFK,1318,1753,275,8,1801,70,52,41,199,1842,3,1428,1845,257,0,0,,200,0,0,57,0
2015,9,10,4,MQ,3211,N647MQ,DFW,AMA,1035,1032,-3,13,1045,77,66,47,312,1132,6,1152,1138,-14,0,0,,,,,,
